store_branch_id,store_id,lat,lng
cdf1035c34ec380218a8cc9a43d438f9,7a614fd06c325499f1680b9896beedeb,-33.412841409,-70.5405730585
63538fe6ef330c13a05a3ed7e599d5f7,9bf31c7ff062936a96d3c8bd1f8f2ff3,-36.838835,-73.09666
9001ca429212011f4a4fda6c778cc318,6eb6e75fddec0218351dc5c0c8464104,-33.402807,-70.578609
2387337ba1e0b0249ba90f55b2ba2521,26657d5ff9020d2abefe558796b99584,-33.410866,-70.574636
a40511cad8383e5ae8ddd8b855d135da,084b6fbb10729ed4da8c3d3f5a3ae7c9,-33.51094,-70.607127
a67f096809415ca1c9f112d96d27689b,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.34313,-70.545393
051928341be67dcba03f0e04104d9047,d07e70efcfab08731a97e7b91be644de,-33.394314,-70.578695
ccbd8ca962b80445df1f7f38c57759f0,0fcbc61acd0479dc77e3cccc0f5ffca7,-33.352317,-70.520777
7dc1c7653ac42a05642a667959c12239,3cf166c6b73f030b4f67eeaeba301103,-33.400935,-70.597265
cda72177eba360ff16b7f836e2754370,ac1dd209cbcc5e5d1c6e28598e8cbbe8,-33.404418,-70.597078
fa84632d742f2729dc32ce8cb5d49733,3806734b256c27e41ec2c6bffa26d9e7,-33.385168,-70.574885
9a3d458322d70046f63dfd8b0153ece4,42a0e188f5033bc65bf8d78622277c4e,-33.415145,-70.539804
3e9e39fed3b8369ed940f52cf300cf88,274ad4786c3abca69fa097b85867d9a4,-33.340888,-70.521378
cec6f62cfb44b1be110b7bf70c8362d8,6f3ef77ac0e3619e98159e9b6febf557,-33.416994,-70.560599
1679091c5a880faf6fb5e6087eb1b2dc,c4ca4238a0b923820dcc509a6f75849b,-33.370765,-70.51242
b848edae25876384476f8970b8491160,995e1fda4a2b5f55ef0df50868bf2a8f,-33.416618,-70.56042
b5488aeff42889188d03c9895255cecc,42a0e188f5033bc65bf8d78622277c4e,-33.008941,-71.547758
851ddf5058cf22df63d3344ad89919cf,d645920e395fedad7bbbed0eca3fe2e0,-33.356908,-70.515562
89885ff2c83a10305ee08bd507c1049c,941e1aaaba585b952b62c14a3a175a61,-33.277229,-70.628154
c1e39d912d21c91dce811d6da9929ae8,a4a042cf4fd6bfb47701cbc8a1653ada,-33.417807,-70.607806
350db081a661525235354dd3e19b8c05,c4ca4238a0b923820dcc509a6f75849b,-33.5978082,-70.6994966
e53a0a2978c28872a4505bdb51db06dc,9fc3d7152ba9336a670e36d0ed79bc43,-33.009765,-71.545264
3def184ad8f4755ff269862ea77393dd,a87ff679a2f3e71d9181a67b7542122c,-33.5100259814,-70.6077853918
dea9ddb25cbf2352cf4dec30222a02a5,8cb22bdd0b7ba1ab13d742e22eed8da2,-33.394314,-70.578695
f9d1152547c0bde01830b7e8bd60024c,dc912a253d1e9ba40e2c597ed2376640,-33.383059,-70.572901
851300ee84c2b80ed40f51ed26d866fc,34173cb38f07f89ddbebc2ac9128303f,-33.4524377,-70.5694704
d72fbbccd9fe64c3a14f85d225a046f4,3cec07e9ba5f5bb252d13f5f431e4bbb,-33.286418,-70.668702
109a0ca3bc27f3e96597370d5c8cf03d,9a1158154dfa42caddbd0694a4e9bdc8,-33.381367,-70.571775
333cb763facc6ce398ff83845f224d62,d4c2e4a3297fe25a71d030b67eb83bfc,-33.390016,-70.545835
eddb904a6db773755d2857aacadb1cb0,f033ab37c30201f73f142449d037028d,-33.415099,-70.539805
e0cf1f47118daebc5b16269099ad7347,d1fe173d08e959397adf34b1d77e88d7,-33.009316,-71.547033
e56b06c51e1049195d7b26d043c478a0,65b9eea6e1cc6bb9f0cd2a47751a186f,-33.0487614366,-71.603813889
6db291ac9963003618ca6aa15063c4d6,16c222aa19898e5058938167c8ab6c57,-33.453155,-70.570057
02b1be0d48924c327124732726097157,854d9fca60b4bd07f9bb215d59ef5561,-33.27775,-70.627983
9808ae38758804501ca3fc0697050e03,4b6538a44a1dfdc2b83477cd76dee98e,-33.446417,-70.624831
6766aa2750c19aad2fa1b32f36ed4aee,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.01901,-71.55123
3d2d8ccb37df977cb6d9da15b76c3f3a,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.440737,-70.543532
59f51fd6937412b7e56ded1ea2470c25,cfecdb276f634854f3ef915e2e980c31,-33.452438,-70.56947
17ed8abedc255908be746d245e50263a,fe131d7f5a6b38b23cc967316c13dae2,-33.389744,-70.570141
4e0d67e54ad6626e957d15b08ae128a6,9778d5d219c5080b9a6a17bef029331c,-33.460328,-70.54375
1006ff12c465532f8c574aeaa4461b16,9bf31c7ff062936a96d3c8bd1f8f2ff3,-33.539903,-70.591592
17e23e50bedc63b4095e3d8204ce063b,539fd53b59e3bb12d203f45a912eeaf2,-33.278598,-70.6273
9a49a25d845a483fae4be7e341368e36,b534ba68236ba543ae44b22bd110a1d6,-33.379674,-70.538071
76dc611d6ebaafc66cc0879c71b5db5c,9bf31c7ff062936a96d3c8bd1f8f2ff3,-33.357604,-70.51624
08e6bea8e90ba87af3c9554d94db6579,20f07591c6fcb220ffe637cda29bb3f6,-33.370525,-70.506777
96de2547f44254c97f5f4f1f402711c1,36660e59856b4de58a219bcf4e27eba3,-33.352152,-70.518127
761c7920f470038d4c8a619c79eddd62,9fc3d7152ba9336a670e36d0ed79bc43,-33.417756,-70.607184
0aa1883c6411f7873cb83dacb17b0afc,a87ff679a2f3e71d9181a67b7542122c,-32.9397774,-71.5462439
ebd6d2f5d60ff9afaeda1a81fc53e2d0,42a0e188f5033bc65bf8d78622277c4e,-29.9039013,-71.2607524
2dace78f80bc92e6d7493423d729448e,7cbbc409ec990f19c78c75bd1e06f215,-33.400712,-70.587802
bc573864331a9e42e4511de6f678aa83,c4ca4238a0b923820dcc509a6f75849b,-33.528084,-70.777832
8303a79b1e19a194f1875981be5bdb6f,46ba9f2a6976570b0353203ec4474217,-33.405189,-70.591666
335f5352088d7d9bf74191e006d8e24c,9bf31c7ff062936a96d3c8bd1f8f2ff3,-33.431283,-70.578717
e57c6b956a6521b28495f2886ca0977a,7cbbc409ec990f19c78c75bd1e06f215,-33.396915,-70.544654
db1915052d15f7815c8b88e879465a1e,705f2172834666788607efbfca35afb3,-33.419886,-70.564422
d523773c6b194f37b938d340d5d02232,5a4b25aaed25c2ee1b74de72dc03c14e,-33.285614,-70.680695
3c947bc2f7ff007b86a9428b74654de5,00ec53c4682d36f5c4359f4ae7bd7ba1,-33.383661,-70.573525
7d771e0e8f3633ab54856925ecdefc5d,0a09c8844ba8f0936c20bd791130d6b6,-33.390049,-70.586659
4ba29b9f9e5732ed33761840f4ba6c53,a8abb4bb284b5b27aa7cb790dc20f80b,-33.305926,-70.664561
cd00692c3bfe59267d5ecfac5310286c,a87ff679a2f3e71d9181a67b7542122c,-33.391386,-70.546601
3ea2db50e62ceefceaf70a9d9a56a6f4,85d8ce590ad8981ca2c8286f79f59954,-33.34818,-70.542386
26408ffa703a72e8ac0117e74ad46f33,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.543344,-70.570614
856fc81623da2150ba2210ba1b51d241,82aa4b0af34c2313a562076992e50aa3,-33.0088544,-71.5485614
e4bb4c5173c2ce17fd8fcd40041c068f,c4ca4238a0b923820dcc509a6f75849b,-33.484136,-70.621945
be3e9d3f7d70537357c67bb3f4086846,d6baf65e0b240ce177cf70da146c8dc8,-33.448697,-70.637469
c4ca4238a0b923820dcc509a6f75849b,c4ca4238a0b923820dcc509a6f75849b,-33.4020235543,-70.5167273924
b0b183c207f46f0cca7dc63b2604f5cc,2a38a4a9316c49e5a833517c45d31070,-33.355209,-70.537846
b0bef4c9a6e50d43880191492d4fc827,a8e864d04c95572d1aece099af852d0a,-33.351164,-70.51043
efb76cff97aaf057654ef2f38cd77d73,c4ca4238a0b923820dcc509a6f75849b,-33.600368,-70.575929
ced556cd9f9c0c8315cfbe0744a3baf0,42a0e188f5033bc65bf8d78622277c4e,-33.510544,-70.608214
375c71349b295fbe2dcdca9206f20a06,1700002963a49da13542e0726b7bb758,-33.357351,-70.514448
06964dce9addb1c5cb5d6e3d9838f733,1651cf0d2f737d7adeab84d339dbabd3,-33.402014,-70.594446
069654d5ce089c13f642d19f09a3d1c0,d709f38ef758b5066ef31b18039b8ce5,-33.37365,-70.51835
ad71c82b22f4f65b9398f76d8be4c615,34173cb38f07f89ddbebc2ac9128303f,-33.35646,-70.539458
fdf1bc5669e8ff5ba45d02fded729feb,c2626d850c80ea07e7511bbae4c76f4b,-33.402501,-70.578992
160c88652d47d0be60bfbfed25111412,42a0e188f5033bc65bf8d78622277c4e,-33.401557,-70.578914
270edd69788dce200a3b395a6da6fdb7,34173cb38f07f89ddbebc2ac9128303f,-33.0097376,-71.5457208
f2e43fa3400d826df4195a9ac70dca62,e7f8a7fb0b77bcb3b283af5be021448f,-33.41905,-70.572212
5129a5ddcd0dcd755232baa04c231698,c4ca4238a0b923820dcc509a6f75849b,-29.966946,-71.332674
9a4400501febb2a95e79248486a5f6d3,084b6fbb10729ed4da8c3d3f5a3ae7c9,-33.415316,-70.540559
531db99cb00833bcd414459069dc7387,9bf31c7ff062936a96d3c8bd1f8f2ff3,-33.351045,-70.509806
1afa34a7f984eeabdbb0a7d494132ee5,a87ff679a2f3e71d9181a67b7542122c,-33.464886,-70.598037
4f16c818875d9fcb6867c7bdc89be7eb,c9e1074f5b3f9fc8ea15d152add07294,-33.372681,-70.517708
97108695bd93b6be52fa0334874c8722,d8700cbd38cc9f30cecb34f0c195b137,-33.438553,-70.553997
d1f255a373a3cef72e03aa9d980c7eca,c4ca4238a0b923820dcc509a6f75849b,-33.480518,-70.747208
05546b0e38ab9175cd905eebcc6ebb76,e1e32e235eee1f970470a3a6658dfdd5,-33.418283,-70.570987
5f0f5e5f33945135b874349cfbed4fb9,3295c76acbf4caaed33c36b1b5fc2cb1,-33.351037,-70.509773
a424ed4bd3a7d6aea720b86d4a360f75,bd686fd640be98efaae0091fa301e613,-33.285866,-70.687135
2b323d6eb28422cef49b266557dd31ad,1e48c4420b7073bc11916c6c1de226bb,-33.417699,-70.607061
7f5d04d189dfb634e6a85bb9d9adf21e,9a1158154dfa42caddbd0694a4e9bdc8,-33.355589,-70.538219
586f9b4035e5997f77635b13cc04984c,fd06b8ea02fe5b1c2496fe1700e9d16c,-33.411748,-70.578015
b139aeda1c2914e3b579aafd3ceeb1bd,e0cf1f47118daebc5b16269099ad7347,-33.436127,-70.593616
f4334c131c781e2a6f0a5e34814c8147,f899139df5e1059396431415e770c6dd,-33.442677,-70.651222
d1ee59e20ad01cedc15f5118a7626099,65b9eea6e1cc6bb9f0cd2a47751a186f,-33.5427497382,-70.5697965816
65ded5353c5ee48d0b7d48c591b8f430,c4ca4238a0b923820dcc509a6f75849b,-33.48528,-70.57925
6490791e7abf6b29a381288cc23a8223,42a0e188f5033bc65bf8d78622277c4e,-33.4240234,-70.6543392
995e1fda4a2b5f55ef0df50868bf2a8f,f899139df5e1059396431415e770c6dd,-33.441315,-70.535571
a48564053b3c7b54800246348c7fa4a0,941e1aaaba585b952b62c14a3a175a61,-33.449441,-70.605156
fe70c36866add1572a8e2b96bfede7bf,69adc1e107f7f7d035d7baf04342e1ca,-33.402087,-70.598057
8d5e957f297893487bd98fa830fa6413,6f4922f45568161a8cdf4ad2299f6d23,-33.398735,-70.587431
2823f4797102ce1a1aec05359cc16dd9,072b030ba126b2f4b2374f342be9ed44,-33.435825,-70.593362
812b4ba287f5ee0bc9d43bbf5bbe87fb,6f4922f45568161a8cdf4ad2299f6d23,-33.406604,-70.599398
9aeade7beada35c83d3b344fbafe43b0,eb163727917cbba1eea208541a643e74,-33.356316,-70.53806
c9f0f895fb98ab9159f51fd0297e236d,a87ff679a2f3e71d9181a67b7542122c,-33.4016604992,-70.5146656857
eba0dc302bcd9a273f8bbb72be3a687b,c4ca4238a0b923820dcc509a6f75849b,-33.543943,-70.570808
02f039058bd48307e6f653a2005c9dd2,1700002963a49da13542e0726b7bb758,-33.417807,-70.607806
2b8eba3cb0d0f1d761cb74d94a5ace36,02522a2b2726fb0a03bb19f2d8d9524d,-33.484575,-70.548116
e6acf4b0f69f6f6e60e9a815938aa1ff,fe131d7f5a6b38b23cc967316c13dae2,-33.343305,-70.544435
4588e674d3f0faf985047d4c3f13ed0d,42a0e188f5033bc65bf8d78622277c4e,-33.358594,-70.516925
149815eb972b3c370dee3b89d645ae14,c9e1074f5b3f9fc8ea15d152add07294,-33.347645,-70.542229
058d6f2fbe951a5a56d96b1f1a6bca1c,288cc0ff022877bd3df94bc9360b9c5d,-33.390385,-70.54454
83fa5a432ae55c253d0e60dbfa716723,65b9eea6e1cc6bb9f0cd2a47751a186f,-33.401502,-70.514344
ce758408f6ef98d7c7a7b786eca7b3a8,7f5d04d189dfb634e6a85bb9d9adf21e,-33.410213,-70.568551
577fd60255d4bb0f466464849ffe6d8e,6c29793a140a811d0c45ce03c1c93a28,-33.4151,-70.539902
5a142a55461d5fef016acfb927fee0bd,49182f81e6a13cf5eaa496d51fea6406,-36.823124,-73.041665
0f96613235062963ccde717b18f97592,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.401723,-70.516818
92a08bf918f44ccd961477be30023da1,e820a45f1dfc7b95282d10b6087e11c0,-33.0173,-71.550891
23fc4cba066f390a8cc729c7592b6ee8,f1c1592588411002af340cbaedd6fc33,-33.387695,-70.568302
fc8001f834f6a5f0561080d134d53d29,32bb90e8976aab5298d5da10fe66f21d,-33.395636,-70.505318
3b5dca501ee1e6d8cd7b905f4e1bf723,d1fe173d08e959397adf34b1d77e88d7,-33.415316,-70.540559
52947e0ade57a09e4a1386d08f17b656,c0c7c76d30bd3dcaefc96f40275bdc0a,-29.932864,-71.260092
cd0f74b5955dc87fd0605745c4b49ee8,f90f2aca5c640289d0a29417bcb63a37,-36.777884,-73.076912
6786f3c62fbf9021694f6e51cc07fe3c,d09bf41544a3365a46c9077ebb5e35c3,-33.399573,-70.591348
7edfd52220e2032e7281061c82401195,acf4b89d3d503d8252c9c4ba75ddbf6d,-33.355349,-70.537662
0cb929eae7a499e50248a3a78f7acfc7,a684eceee76fc522773286a895bc8436,-33.395105,-70.579347
eb06b9db06012a7a4179b8f3cb5384d3,0d3180d672e08b4c5312dcdafdf6ef36,-33.390896,-70.544243
2a27b8144ac02f67687f76782a3b5d8f,1700002963a49da13542e0726b7bb758,-33.402193,-70.578249
e655c7716a4b3ea67f48c6322fc42ed6,ec8ce6abb3e952a85b8551ba726a1227,-33.347645,-70.542229
c215b446bcdf956d848a8419c1b5a920,41ae36ecb9b3eee609d05b90c14222fb,-33.424688,-70.581248
fed33392d3a48aa149a87a38b875ba4a,26657d5ff9020d2abefe558796b99584,-33.387579,-70.576559
687fd5c7e0142dfb2da70e5083b3c6a7,9c01802ddb981e6bcfbec0f0516b8e35,-33.355301,-70.537178
4462bf0ddbe0d0da40e1e828ebebeb11,f718499c1c8cef6730f9fd03c8125cab,-33.400867,-70.594175
7ef605fc8dba5425d6965fbd4c8fbe1f,c4ca4238a0b923820dcc509a6f75849b,-33.2768535,-70.628167
d1dc3a8270a6f9394f88847d7f0050cf,c52f1bd66cc19d05628bd8bf27af3ad6,-33.371608,-70.518048
8f7d807e1f53eff5f9efbe5cb81090fb,7647966b7343c29048673252e490f736,-33.389918,-70.586777
b58ac8403eb9cf17fae1dcd16df71fde,1e48c4420b7073bc11916c6c1de226bb,-33.35859,-70.516018
a87ff679a2f3e71d9181a67b7542122c,c81e728d9d4c2f636f067f89cc14862c,-33.401599,-70.595462
cc1aa436277138f61cda703991069eaf,f899139df5e1059396431415e770c6dd,-33.362812,-70.514741
f29c21d4897f78948b91f03172341b7b,c74d97b01eae257e44aa9d5bade97baf,-33.40386,-70.596359
8a0e1141fd37fa5b98d5bb769ba1a7cc,b53b3a3d6ab90ce0268229151c9bde11,-33.403599,-70.596435
7d2b92b6726c241134dae6cd3fb8c182,918317b57931b6b7a7d29490fe5ec9f9,-33.401876,-70.514344
a64bd53139f71961c5c31a9af03d775e,df6d2338b2b8fce1ec2f6dda0a630eb0,-33.435996,-70.602598
3871bd64012152bfb53fdf04b401193f,c4ca4238a0b923820dcc509a6f75849b,-33.451695,-70.69216
7250eb93b3c18cc9daa29cf58af7a004,2a38a4a9316c49e5a833517c45d31070,-33.392245,-70.515336
ad3019b856147c17e82a5bead782d2a8,9778d5d219c5080b9a6a17bef029331c,-33.398702,-70.586182
52edc4a5890adc59cec82cb60f8af691,43fa7f58b7eac7ac872209342e62e8f1,-33.419933,-70.606733
facf9f743b083008a894eee7baa16469,9188905e74c28e489b44e954ec0b9bca,-33.422678,-70.609726
806beafe154032a5b818e97b4420ad98,fe131d7f5a6b38b23cc967316c13dae2,-33.376485,-70.524893
8d55a249e6baa5c06772297520da2051,1068c6e4c8051cfd4e9ea8072e3189e2,-33.390883,-70.546201
2b7b82a7ec6de40781fd6ef338b41892,83fa5a432ae55c253d0e60dbfa716723,-33.417195,-70.565721
2d405b367158e3f12d7c1e31a96b3af3,ab817c9349cf9c4f6877e1894a1faa00,-33.41731,-70.56704
9ac403da7947a183884c18a67d3aa8de,f899139df5e1059396431415e770c6dd,-32.941493,-71.545783
818f4654ed39a1c147d1e51a00ffb4cb,d645920e395fedad7bbbed0eca3fe2e0,-33.4166843779,-70.6067705154
765d5fb115a9f6a3e0b23b80a5b2e4c4,846c260d715e5b854ffad5f70a516c88,-33.363976,-70.492256
b096577e264d1ebd6b41041f392eec23,d5cfead94f5350c12c322b5b664544c1,-33.355878,-70.535898
4c27cea8526af8cfee3be5e183ac9605,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.388769,-70.577645
92bbd31f8e0e43a7da8a6295b251725f,c3c59e5f8b3e9753913f4d435b53c308,-33.438268,-70.573676
1b5230e3ea6d7123847ad55a1e06fffd,854d9fca60b4bd07f9bb215d59ef5561,-33.285426,-70.677369
d7a84628c025d30f7b2c52c958767e76,fe131d7f5a6b38b23cc967316c13dae2,-33.018851,-71.551066
00a03ec6533ca7f5c644d198d815329c,85422afb467e9456013a2a51d4dff702,-33.382522,-70.535851
0d73a25092e5c1c9769a9f3255caa65a,c4ca4238a0b923820dcc509a6f75849b,-32.931687,-71.518301
68a9750337a418a86fe06c1991a1d64c,d707329bece455a462b58ce00d1194c9,-33.35498,-70.537262
85690f81aadc1749175c187784afc9ee,8f7d807e1f53eff5f9efbe5cb81090fb,-33.397175,-70.553746
85422afb467e9456013a2a51d4dff702,9bf31c7ff062936a96d3c8bd1f8f2ff3,-32.972368,-71.543901
f356355c1634839cf42769e7f30905a3,2290a7385ed77cc5592dc2153229f082,-33.357088,-70.540095
8d9a0adb7c204239c9635426f35c9522,4c5bde74a8f110656874902f07378009,-33.401912,-70.514301
64c31821603ab476a318839606743bd6,1141938ba2c2b13f5505d7c424ebae5f,-33.386425,-70.56964
4558dbb6f6f8bb2e16d03b85bde76e2c,f033ab37c30201f73f142449d037028d,-33.361689,-70.545146
7eacb532570ff6858afd2723755ff790,c4ca4238a0b923820dcc509a6f75849b,-33.50223,-70.755971
757f843a169cc678064d9530d12a1881,db8e1af0cb3aca1ae2d0018624204529,-33.392797,-70.544133
0663a4ddceacb40b095eda264a85f15c,0336dcbab05b9d5ad24f4333c7658a0e,-33.43878,-70.55588
ef1e491a766ce3127556063d49bc2f98,71a3cb155f8dc89bf3d0365288219936,-33.38126,-70.571129
277a78fc05c8864a170e9a56ceeabc4c,1068c6e4c8051cfd4e9ea8072e3189e2,-33.356351,-70.539673
f7e2b2b75b04175610e5a00c1e221ebb,acc3e0404646c57502b480dc052c4fe1,-33.438614,-70.566916
7750ca3559e5b8e1f44210283368fc16,f457c545a9ded88f18ecee47145a72c0,-33.379413,-70.539353
0533a888904bd4867929dffd884d60b8,04025959b191f8f9de3f924f0940515f,-33.409534,-70.567352
d8bf84be3800d12f74d8b05e9b89836f,d4c2e4a3297fe25a71d030b67eb83bfc,-33.357586,-70.51722
e1e32e235eee1f970470a3a6658dfdd5,c4ca4238a0b923820dcc509a6f75849b,-33.356372,-70.727869
d010396ca8abf6ead8cacc2c2f2f26c7,555d6702c950ecb729a966504af0a635,-33.451569,-70.540844
e49b8b4053df9505e1f48c3a701c0682,735b90b4568125ed6c3f678819b6e058,-33.384477,-70.550653
c9efe5f26cd17ba6216bbe2a7d26d490,67d16d00201083a2b118dd5128dd6f59,-33.431253,-70.609932
ba1b3eba322eab5d895aa3023fe78b9c,950a4152c2b4aa3ad78bdd6b366cc179,-33.379811,-70.537751
83f97f4825290be4cb794ec6a234595f,0a09c8844ba8f0936c20bd791130d6b6,-33.355227,-70.537462
9908279ebbf1f9b250ba689db6a0222b,c9e1074f5b3f9fc8ea15d152add07294,-36.793112,-73.069606
d1a69640d53a32a9fb13e93d1c8f3104,577ef1154f3240ad5b9b413aa7346a1e,-33.430868,-70.606414
15cf76466b97264765356fcc56d801d1,274ad4786c3abca69fa097b85867d9a4,-33.395726,-70.555859
99adff456950dd9629a5260c4de21858,be83ab3ecd0db773eb2dc1b0a17836a1,-33.414389,-70.539709
e6384711491713d29bc63fc5eeb5ba4f,d395771085aab05244a4fb8fd91bf4ee,-33.436339,-70.574246
bcb41ccdc4363c6848a1d760f26c28a0,c4ca4238a0b923820dcc509a6f75849b,-29.949186,-71.2685293
3a066bda8c96b9478bb0512f0a43028c,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.285349,-70.678597
42ffcf057e133f94c1b7b5cf543ef3bd,eb163727917cbba1eea208541a643e74,-33.381501,-70.571746
f2217062e9a397a1dca429e7d70bc6ca,a87ff679a2f3e71d9181a67b7542122c,-33.3213557,-70.6457498
819e3d6c1381eac87c17617e5165f38c,74071a673307ca7459bcf75fbd024e09,-33.355552,-70.537607
2812e5cf6d8f21d69c91dddeefb792a7,38af86134b65d0f10fe33d30dd76442e,-33.413968,-70.597666
33e75ff09dd601bbe69f351039152189,a87ff679a2f3e71d9181a67b7542122c,-33.357558,-70.515415
f5c150afbfbcef941def203e85cf40bc,9c01802ddb981e6bcfbec0f0516b8e35,-33.394185,-70.581576
021bbc7ee20b71134d53e20206bd6feb,5fd0b37cd7dbbb00f97ba6ce92bf5add,-33.415099,-70.539805
d93ed5b6db83be78efb0d05ae420158e,c9e1074f5b3f9fc8ea15d152add07294,-33.390853,-70.563111
96c5c28becf18e71190460a9955aa4d8,dc912a253d1e9ba40e2c597ed2376640,-33.355406,-70.537185
4e87337f366f72daa424dae11df0538c,dc912a253d1e9ba40e2c597ed2376640,-33.394338,-70.596903
2bd235c31c97855b7ef2dc8b414779af,0efe32849d230d7f53049ddc4a4b0c60,-32.944206,-71.545879
c8862fc1a32725712838863fb1a260b9,9bf31c7ff062936a96d3c8bd1f8f2ff3,-33.509655,-70.757427
4d5b995358e7798bc7e9d9db83c612a5,2a38a4a9316c49e5a833517c45d31070,-33.401991,-70.594028
4f398cb9d6bc79ae567298335b51ba8a,e96ed478dab8595a7dbda4cbcbee168f,-33.422494,-70.611733
729c68884bd359ade15d5f163166738a,63dc7ed1010d3c3b8269faf0ba7491d4,-33.438961,-70.6544
8832ae39136fb470b3fbbf9f47b4570d,2ba596643cbbbc20318224181fa46b28,-33.359501,-70.543459
55743cc0393b1cb4b8b37d09ae48d097,c0c7c76d30bd3dcaefc96f40275bdc0a,-33.445599,-70.60615
bf62768ca46b6c3b5bea9515d1a1fc45,14bfa6bb14875e45bba028a21ed38046,-33.393631,-70.579691
7cc234202e98d2722580858573fd0817,9cc138f8dc04cbf16240daa92d8d50e2,-33.381341,-70.571559
a760880003e7ddedfef56acb3b09697f,c4ca4238a0b923820dcc509a6f75849b,-36.794925,-73.070126
537d9b6c927223c796cac288cced29df,c9e1074f5b3f9fc8ea15d152add07294,-33.409534,-70.567352
f69e505b08403ad2298b9f262659929a,854d6fae5ee42911677c739ee1734486,-33.355075,-70.537913
a4d92e2cd541fca87e4620aba658316d,9246444d94f081e3549803b928260f56,-33.403511,-70.587776
544a4f59f691574154a60b8539ebf914,f899139df5e1059396431415e770c6dd,-33.51791,-70.598717
5e76bef6e019b2541ff53db39f407a98,34173cb38f07f89ddbebc2ac9128303f,-33.401876,-70.514344
f76a89f0cb91bc419542ce9fa43902dc,9bf31c7ff062936a96d3c8bd1f8f2ff3,-33.3945169,-70.5468161
470e7a4f017a5476afb7eeb3f8b96f9b,072b030ba126b2f4b2374f342be9ed44,-33.438604,-70.559825
0b8aff0438617c055eb55f0ba5d226fa,65b9eea6e1cc6bb9f0cd2a47751a186f,-33.2786810934,-70.6272732394
30f8f6b940d1073d8b6a5eebc46dd6e5,fb89705ae6d743bf1e848c206e16a1d7,-33.391075,-70.571781
d47268e9db2e9aa3827bba3afb7ff94a,1ff8a7b5dc7a7d1f0ed65aaa29c04b1e,-33.4169644809,-70.6066139311
78f7d96ea21ccae89a7b581295f34135,9bf31c7ff062936a96d3c8bd1f8f2ff3,-33.451396,-70.678954
f1748d6b0fd9d439f71450117eba2725,f718499c1c8cef6730f9fd03c8125cab,-33.355258,-70.537787
2dffbc474aa176b6dc957938c15d0c8b,a87ff679a2f3e71d9181a67b7542122c,-29.916097,-71.258196
4d8556695c262ab91ff51a943fdd6058,f85454e8279be180185cac7d243c5eb3,-33.450794,-70.608238
fcdf25d6e191893e705819b177cddea0,3636638817772e42b59d74cff571fbb3,-33.390873,-70.546284
045117b0e0a11a242b9765e79cbf113f,a87ff679a2f3e71d9181a67b7542122c,-33.0361107,-71.524149
2cfa3753d6a524711acb5fce38eeca1a,3f67fd97162d20e6fe27748b5b372509,-33.406081,-70.598128
7486cef2522ee03547cfb970a404a874,8f468c873a32bb0619eaeb2050ba45d1,-33.397498,-70.584666
c06d06da9666a219db15cf575aff2824,9a1158154dfa42caddbd0694a4e9bdc8,-33.390604,-70.547206
eb163727917cbba1eea208541a643e74,a87ff679a2f3e71d9181a67b7542122c,-33.428421,-70.540562
